step,action,reward,smoothed_reward,hp,level,llm_advice,llm_data,llm_priority,llm_risk,llm_strategy,llm_suggestions,action_in_suggestions,hp_change,reward_change,sr_change,level_up,hp_lag1,reward_lag1,sr_lag1,reward_ma5,hp_ma5,reward_std5,advice_category,action_category,critical_hp,low_hp,high_hp,steps_since_advice_change,reward_momentum,episode_stage
2465,move_south,-0.01,-0.01,1450.0,14,Search the area for items and clues,,,,,[],False,810.0,-0.01,-0.01,1,640.0,0.0,0.0,-0.008,1053.72,0.004472135954934579,exploration,move,0,0,1,0,8.0953762212251e-18,mid
2470,pickup,-0.01,-0.01,393.3,14,Explore the stairs_down northeast,,,,,[],False,-1056.7,0.0,0.0,0,1450.0,-0.01,-0.01,-0.008,872.3799999999999,0.004472135954934579,exploration,inventory,0,0,1,0,8.0953762212251e-18,mid
2470,close_door,0.0,0.002,825.0,12,Search for items and potential dangers,,,,,[],False,431.7,0.01,0.012,0,393.3,-0.01,-0.01,-0.006,747.3799999999999,0.005477225574998609,exploration,interaction,0,0,1,0,0.0006666666666666748,mid
2470,open_door,-0.01,-0.01,1180.0,14,Search the area for items and clues,,,,,[],False,355.0,-0.01,-0.012,1,825.0,0.0,0.002,-0.006,897.6600000000001,0.005477225574998609,exploration,interaction,0,0,1,0,8.0953762212251e-18,mid
2475,take_off,-0.01,-0.01,1200.0,14,Search the area for items and clues,,,,,[],False,20.0,0.0,0.0,0,1180.0,-0.01,-0.01,-0.008,1009.6600000000001,0.004472135954934579,exploration,equipment,0,0,1,1,8.0953762212251e-18,mid
2475,move_west,-0.01,-0.01,500.0,12,Search for items and potential dangers,,,,,[],False,-700.0,0.0,0.0,0,1200.0,-0.01,-0.01,-0.008,819.6600000000001,0.004472135954934579,exploration,move,0,0,1,0,-0.003999999999999992,mid
2475,search,0.0,-0.001,362.5,14,Investigate the stairs_down northeast,,,,,[],False,-137.5,0.01,0.009000000000000001,1,500.0,-0.01,-0.01,-0.006,813.5,0.005477225574998609,other,exploration,0,0,1,0,0.0030000000000000083,mid
2480,search,-0.01,-0.01,1200.0,14,Eat something to regain health,,,,,[],False,837.5,-0.01,-0.009000000000000001,0,362.5,0.0,-0.001,-0.008,888.5,0.004472135954934579,survival,exploration,0,0,1,0,8.0953762212251e-18,mid
2480,move_south,-0.01,-0.01,393.3,14,Investigate the stairs_down northeast,,,,,[],False,-806.7,0.0,0.0,0,1200.0,-0.01,-0.01,-0.008,731.16,0.004472135954934579,other,move,0,0,1,0,8.0953762212251e-18,mid
2480,apply,-0.01,-0.01,800.0,12,Search the area for items and potential threats,,,,,[],False,406.7,0.0,0.0,0,393.3,-0.01,-0.01,-0.008,651.1600000000001,0.004472135954934579,survival,item_use,0,0,1,0,-0.0029999999999999923,mid
2485,read,-0.01,-0.01,775.0,12,Search the area for items and potential threats,,,,,[],False,-25.0,0.0,0.0,0,800.0,-0.01,-0.01,-0.008,706.1600000000001,0.004472135954934579,survival,item_use,0,0,1,1,0.0,mid
2485,move_west,-0.01,-0.02,1200.0,14,Eat something to regain health,,,,,[],False,425.0,0.0,-0.01,1,775.0,-0.01,-0.01,-0.01,873.6600000000001,0.0,survival,move,0,0,1,0,-0.0033333333333333253,mid
2485,wait,-0.01,-0.01,428.6,14,Investigate the stairs_down northeast,,,,,[],False,-771.4,0.0,0.01,0,1200.0,-0.01,-0.02,-0.01,719.38,0.0,other,other,0,0,1,0,8.0953762212251e-18,mid
2490,drink,-0.01,-0.01,3150.0,14,Search the area for items and potential threats,,,,,[],False,2721.4,0.0,0.0,0,428.6,-0.01,-0.01,-0.01,1270.72,0.0,survival,item_use,0,0,1,0,8.0953762212251e-18,mid
2490,close_door,0.0,0.001,850.0,12,Search the area for items and potential threats,,,,,[],False,-2300.0,0.01,0.011,0,3150.0,-0.01,-0.01,-0.008,1280.72,0.004472135954934579,survival,interaction,0,0,1,1,0.007000000000000009,mid
2490,close_door,0.0,0.007,2233.3,14,Investigate the stairs_down northeast,,,,,[],False,1383.3000000000002,0.0,0.006,1,850.0,0.0,0.001,-0.006,1572.3799999999999,0.005477225574998609,other,interaction,0,0,1,0,0.005666666666666674,mid
2495,search,-0.01,-0.01,1320.0,14,Search the area for items and potential threats,,,,,[],False,-913.3000000000002,-0.01,-0.017,0,2233.3,0.0,0.007,-0.006,1596.3799999999999,0.005477225574998609,survival,exploration,0,0,1,0,6.938893903907228e-18,mid
2495,drop,0.0,0.003,1216.7,14,Investigate the stairs_down northeast to proceed,,,,,[],False,-103.29999999999995,0.01,0.013000000000000001,0,1320.0,-0.01,-0.01,-0.004,1754.0,0.00547722557499863,other,inventory,0,0,1,0,0.0006666666666666742,mid
2495,wait,0.0,-0.001,700.0,12,Search the area for items and potential threats,,,,,[],False,-516.7,0.0,-0.004,0,1216.7,0.0,0.003,-0.002,1264.0,0.004472135954934655,survival,other,0,0,1,0,-0.002666666666666659,mid
2500,close_door,-0.01,-0.01,3300.0,14,Search the area for potential threats and items,,,,,[],False,2600.0,-0.01,-0.009000000000000001,1,700.0,0.0,-0.001,-0.004,1754.0,0.00547722557499863,survival,interaction,0,0,1,0,7.517135062566164e-18,mid
2500,close_door,-0.01,-0.01,583.3,12,Explore the area to gather information and potentially find items,,,,,[],False,-2716.7,0.0,0.0,0,3300.0,-0.01,-0.01,-0.006,1424.0000000000002,0.005477225574998609,exploration,interaction,0,0,1,0,-0.004333333333333326,mid
2500,open_door,0.0,-0.005,1133.3,14,Investigate the stairs_down northeast to proceed,,,,,[],False,550.0,0.01,0.005,1,583.3,-0.01,-0.01,-0.003999999999999999,1386.6599999999999,0.00547722557499863,other,interaction,0,0,1,0,-0.0013333333333333261,mid
2505,move_southwest,-0.01,-0.01,583.3,12,Explore the area to gather information and potentially find items,,,,,[],False,-550.0,-0.01,-0.005,0,1133.3,0.0,-0.005,-0.006,1259.98,0.005477225574998609,exploration,move,0,0,1,0,7.517135062566164e-18,mid
2505,kick,-0.01,-0.01,1675.0,14,Search the area for potential threats and items,,,,,[],False,1091.7,0.0,0.0,1,583.3,-0.01,-0.01,-0.008,1454.98,0.004472135954934579,survival,interaction,0,0,1,0,7.517135062566164e-18,mid
2505,kick,-0.01,-0.01,1133.3,14,Search the area for potential threats and items,,,,,[],False,-541.7,0.0,0.0,0,1675.0,-0.01,-0.01,-0.008,1021.64,0.004472135954934579,survival,interaction,0,0,1,1,-0.0016666666666666592,mid
2510,move_southeast,-0.01,-0.01,1216.7,14,Search the area for potential threats and items,,,,,[],False,83.40000000000009,0.0,0.0,0,1133.3,-0.01,-0.01,-0.008,1148.32,0.004472135954934579,survival,move,0,0,1,2,0.0,mid
2510,move_southwest,0.0,-0.001,2166.7,14,Search the area for potential threats and items,,,,,[],False,949.9999999999998,0.01,0.009000000000000001,0,1216.7,-0.01,-0.01,-0.008,1354.9999999999998,0.004472135954934579,survival,move,0,0,1,3,0.003000000000000008,mid
2510,eat,0.0,-0.002,425.0,12,Search the area for items and potential threats,,,,,[],False,-1741.6999999999998,0.0,-0.001,0,2166.7,0.0,-0.001,-0.006,1323.34,0.005477225574998609,survival,item_use,0,0,1,0,0.002666666666666675,mid
2515,read,-0.01,-0.01,1460.0,14,Eat something to regain health,,,,,[],False,1035.0,-0.01,-0.008,1,425.0,0.0,-0.002,-0.006,1280.34,0.005477225574998609,survival,item_use,0,0,1,0,8.0953762212251e-18,late
2515,search,0.0,0.0,425.0,12,Search the area for items and potential threats,,,,,[],False,-1035.0,0.01,0.01,0,1460.0,-0.01,-0.01,-0.004,1138.6799999999998,0.00547722557499863,survival,exploration,0,0,1,0,0.00033333333333334113,late
2515,move_east,0.0,0.001,2233.3,14,Search the area for potential threats and items,,,,,[],False,1808.3000000000002,0.0,0.001,1,425.0,0.0,0.0,-0.002,1342.0,0.004472135954934655,survival,move,0,0,1,0,0.0010000000000000078,late
2520,close_door,-0.01,-0.01,700.0,12,Search for items and clues to progress deeper,,,,,[],False,-1533.3000000000002,-0.01,-0.011,0,2233.3,0.0,0.001,-0.004,1048.66,0.00547722557499863,exploration,interaction,0,0,1,0,8.0953762212251e-18,late
2520,move_northwest,-0.01,-0.01,3350.0,14,Search the area for potential threats and items,,,,,[],False,2650.0,0.0,0.0,1,700.0,-0.01,-0.01,-0.006,1633.66,0.005477225574998609,survival,move,0,0,1,0,-0.0033333333333333253,late
2520,move_northwest,-0.01,-0.01,1460.0,14,Eat something to regain health,,,,,[],False,-1890.0,0.0,0.0,0,3350.0,-0.01,-0.01,-0.006,1633.66,0.005477225574998609,survival,move,0,0,1,0,-0.0036666666666666584,late
2525,wait,0.0,-0.001,660.0,12,Search for items and clues to progress deeper,,,,,[],False,-800.0,0.01,0.009000000000000001,0,1460.0,-0.01,-0.01,-0.006,1680.6599999999999,0.005477225574998609,exploration,other,0,0,1,0,0.0030000000000000083,late
2525,wear,-0.01,-0.01,3350.0,14,Search the area for potential threats and items,,,,,[],False,2690.0,-0.01,-0.009000000000000001,1,660.0,0.0,-0.001,-0.008,1904.0,0.004472135954934579,survival,equipment,0,0,1,0,8.0953762212251e-18,late
2525,apply,-0.01,-0.02,1460.0,14,Search for food and water to avoid fainting again,,,,,[],False,-1890.0,0.0,-0.01,0,3350.0,-0.01,-0.01,-0.008,2056.0,0.004472135954934579,exploration,item_use,0,0,1,0,-0.0033333333333333253,late
2530,wear,-0.01,-0.02,3350.0,14,Eat something to regain health,,,,,[],False,1890.0,0.0,0.0,0,1460.0,-0.01,-0.02,-0.008,2056.0,0.004472135954934579,survival,equipment,0,0,1,0,-0.006333333333333325,late
2530,search,0.0,0.0,425.0,12,Move away from the door to avoid potential threats,,,,,[],False,-2925.0,0.01,0.02,0,3350.0,-0.01,-0.02,-0.006,1849.0,0.005477225574998609,survival,exploration,0,0,1,0,0.0033333333333333414,late
2530,apply,-0.01,-0.01,1200.0,14,Search for food and water to avoid fainting again,,,,,[],False,775.0,-0.01,-0.01,1,425.0,0.0,0.0,-0.008,1957.0,0.004472135954934579,exploration,item_use,0,0,1,0,0.0033333333333333414,late
2535,move_west,-0.01,-0.01,1166.7,14,Search the stairs_down northeast for potential items and dangers,,,,,[],False,-33.299999999999955,0.0,0.0,0,1200.0,-0.01,-0.01,-0.008,1520.34,0.004472135954934579,exploration,move,0,0,1,0,0.0033333333333333414,late
2535,open_door,-0.01,-0.01,700.0,12,Move away from the door to avoid potential threats,,,,,[],False,-466.70000000000005,0.0,0.0,0,1166.7,-0.01,-0.01,-0.008,1368.34,0.004472135954934579,survival,interaction,0,0,1,0,-0.0033333333333333253,late
2535,move_southwest,-0.01,-0.02,3350.0,14,Eat something to regain health,,,,,[],False,2650.0,0.0,-0.01,1,700.0,-0.01,-0.01,-0.008,1368.34,0.004472135954934579,survival,move,0,0,1,0,-0.0033333333333333253,late
2540,move_northeast,0.0,-0.001,2200.0,14,Search the stairs_down northeast for potential items and dangers,,,,,[],False,-1150.0,0.01,0.019,0,3350.0,-0.01,-0.02,-0.008,1723.3400000000001,0.004472135954934579,exploration,move,0,0,1,0,0.003000000000000008,late
2540,move_southwest,-0.01,-0.01,2900.0,14,Search the area for potential items or clues,,,,,[],False,700.0,-0.01,-0.009000000000000001,0,2200.0,0.0,-0.001,-0.008,2063.34,0.004472135954934579,exploration,move,0,0,1,0,7.517135062566164e-18,late
2540,move_northwest,-0.01,-0.01,700.0,12,Eat something to regain health,,,,,[],False,-2200.0,0.0,0.0,0,2900.0,-0.01,-0.01,-0.008,1970.0,0.004472135954934579,survival,move,0,0,1,0,0.003333333333333341,late
2545,eat,-0.01,-0.01,2200.0,14,Eat to regain health,,,,,[],False,1500.0,0.0,0.0,1,700.0,-0.01,-0.01,-0.008,2270.0,0.004472135954934579,survival,item_use,0,0,1,0,-0.0029999999999999923,late
2545,pickup,-0.01,-0.01,2950.0,14,Search the area for potential items or clues,,,,,[],False,750.0,0.0,0.0,0,2200.0,-0.01,-0.01,-0.008,2190.0,0.004472135954934579,exploration,inventory,0,0,1,0,0.0,late
2545,open_door,0.0,-0.001,825.0,12,Eat something to regain health,,,,,[],False,-2125.0,0.01,0.009000000000000001,0,2950.0,-0.01,-0.01,-0.008,1915.0,0.004472135954934579,survival,interaction,0,0,1,0,0.0030000000000000083,late
2550,search,0.0,0.0,442.9,12,Explore the surroundings to gather more information,,,,,[],False,-382.1,0.0,0.001,0,825.0,0.0,-0.001,-0.006,1423.58,0.005477225574998609,exploration,exploration,0,0,1,0,0.0033333333333333422,late
2550,kick,-0.01,-0.01,2200.0,14,Eat to regain health,,,,,[],False,1757.1,-0.01,-0.01,1,442.9,0.0,0.0,-0.006,1723.58,0.005477225574998609,survival,interaction,0,0,1,0,8.0953762212251e-18,late
2550,eat,-0.01,-0.01,1180.0,14,Explore surroundings and assess situation,,,,,[],False,-1020.0,0.0,0.0,0,2200.0,-0.01,-0.01,-0.006,1519.58,0.005477225574998609,exploration,item_use,0,0,1,0,-0.0029999999999999923,late
2555,apply,-0.01,-0.01,850.0,12,Explore the surroundings to gather more information,,,,,[],False,-330.0,0.0,0.0,0,1180.0,-0.01,-0.01,-0.006,1099.58,0.005477225574998609,exploration,item_use,0,0,1,0,-0.0033333333333333257,late
2555,close_door,0.0,0.002,3000.0,14,Explore surroundings and assess situation,,,,,[],False,2150.0,0.01,0.012,1,850.0,-0.01,-0.01,-0.006,1534.58,0.005477225574998609,exploration,interaction,0,0,1,0,0.004000000000000008,late
2555,read,-0.01,-0.02,2200.0,14,Eat to regain health,,,,,[],False,-800.0,-0.01,-0.022,0,3000.0,0.0,0.002,-0.008,1886.0,0.004472135954934579,survival,item_use,0,0,1,0,-0.003333333333333325,late
2560,drink,-0.01,-0.01,2233.3,14,Eat to regain health,,,,,[],False,33.30000000000018,0.0,0.01,0,2200.0,-0.01,-0.02,-0.008,1892.6600000000003,0.004472135954934579,survival,item_use,0,0,1,1,8.673617379884035e-18,late
2560,drink,0.0,-0.001,800.0,12,Search the area for potential threats and items,,,,,[],False,-1433.3000000000002,0.01,0.009000000000000001,0,2233.3,-0.01,-0.01,-0.006,1816.6600000000003,0.005477225574998609,survival,item_use,0,0,1,0,-0.0009999999999999911,late
2560,open_door,-0.01,-0.01,1280.0,14,Search the area for items and potential threats,,,,,[],False,480.0,-0.01,-0.009000000000000001,1,800.0,0.0,-0.001,-0.006,1902.6600000000003,0.005477225574998609,survival,interaction,0,0,1,0,0.003333333333333341,late
2565,wait,0.0,0.0,2200.0,14,Move northeast to explore the stairs down,,,,,[],False,920.0,0.01,0.01,0,1280.0,-0.01,-0.01,-0.006,1742.6600000000003,0.005477225574998609,exploration,other,0,0,1,0,0.003333333333333341,late
2565,close_door,-0.01,-0.01,775.0,12,Search the area for potential threats and items,,,,,[],False,-1425.0,-0.01,-0.01,0,2200.0,0.0,0.0,-0.006,1457.6600000000003,0.005477225574998609,survival,interaction,0,0,1,0,-0.0029999999999999927,late
2565,move_south,-0.01,-0.01,2233.3,14,Search the area for items and potential threats,,,,,[],False,1458.3000000000002,0.0,0.0,1,775.0,-0.01,-0.01,-0.006,1457.6599999999999,0.005477225574998609,survival,move,0,0,1,0,7.517135062566164e-18,late
2570,throw,0.0,0.0,1320.0,14,Move northeast to explore the stairs down,,,,,[],False,-913.3000000000002,0.01,0.01,0,2233.3,-0.01,-0.01,-0.006,1561.6599999999999,0.005477225574998609,exploration,other,0,0,1,0,7.517135062566164e-18,late
2570,move_east,-0.01,-0.01,3350.0,14,Search the area for potential threats and items,,,,,[],False,2030.0,-0.01,-0.01,0,1320.0,0.0,0.0,-0.006,1975.6599999999999,0.005477225574998609,survival,move,0,0,1,0,7.517135062566164e-18,late
2570,throw,0.0,0.0,442.9,12,Search the area for potential threats and items,,,,,[],False,-2907.1,0.01,0.01,0,3350.0,-0.01,-0.01,-0.006,1624.24,0.005477225574998609,survival,other,0,0,1,1,0.003333333333333341,late
2575,drop,0.0,0.006,1216.7,14,Move away from the wall and explore the stairs down,,,,,[],False,773.8000000000001,0.0,0.006,1,442.9,0.0,0.0,-0.004,1712.5800000000004,0.00547722557499863,exploration,inventory,0,0,1,0,0.0020000000000000074,late
2575,eat,-0.01,-0.01,775.0,12,Search the area for potential threats and items,,,,,[],False,-441.70000000000005,-0.01,-0.016,0,1216.7,0.0,0.006,-0.004,1420.9199999999998,0.00547722557499863,survival,item_use,0,0,1,0,6.938893903907228e-18,late
2575,wield,-0.01,-0.01,2900.0,14,Search the area for potential threats and items,,,,,[],False,2125.0,0.0,0.0,1,775.0,-0.01,-0.01,-0.006,1736.92,0.005477225574998609,survival,equipment,0,0,1,1,-0.0033333333333333257,late
2580,move_southeast,-0.01,-0.01,2900.0,14,Search the area for potential items and threats,,,,,[],False,0.0,0.0,0.0,0,2900.0,-0.01,-0.01,-0.006,1646.92,0.005477225574998609,survival,move,0,0,1,0,-0.005333333333333326,late
2580,drop,-0.01,-0.01,620.0,12,Search for items and potential threats,,,,,[],False,-2280.0,0.0,0.0,0,2900.0,-0.01,-0.01,-0.008,1682.3400000000001,0.004472135954934579,survival,inventory,0,0,1,0,0.0,late
2580,search,-0.01,-0.01,1216.7,14,Move away from the wall and explore the stairs down,,,,,[],False,596.7,0.0,0.0,1,620.0,-0.01,-0.01,-0.01,1682.3400000000001,0.0,exploration,exploration,0,0,1,0,0.0,late
2585,move_northeast,-0.01,-0.02,2900.0,14,Search the area for potential items and threats,,,,,[],False,1683.3,0.0,-0.01,0,1216.7,-0.01,-0.01,-0.01,2107.34,0.0,survival,move,0,0,1,0,-0.0033333333333333266,late
2585,drop,0.0,0.001,825.0,12,Search for items and potential threats,,,,,[],False,-2075.0,0.01,0.021,0,2900.0,-0.01,-0.02,-0.008,1692.3400000000001,0.004472135954934579,survival,inventory,0,0,1,0,0.003666666666666674,late
2585,pickup,0.0,0.0,1460.0,14,Search the stairs_down for potential items and clues,,,,,[],False,635.0,0.0,-0.001,1,825.0,0.0,0.001,-0.006,1404.34,0.005477225574998609,exploration,inventory,0,0,1,0,0.003333333333333341,late
2590,move_northeast,0.0,-0.001,3000.0,14,Search the area for potential items and clues,,,,,[],False,1540.0,0.0,-0.001,0,1460.0,0.0,0.0,-0.003999999999999999,1880.3400000000001,0.00547722557499863,exploration,move,0,0,1,0,0.006333333333333341,late
2590,take_off,-0.01,-0.01,1460.0,14,Search the stairs_down for potential items and clues,,,,,[],False,-1540.0,-0.01,-0.009000000000000001,0,3000.0,0.0,-0.001,-0.004,1929.0,0.00547722557499863,exploration,equipment,0,0,1,0,-0.0036666666666666605,late
2590,apply,-0.01,-0.01,825.0,12,Eat something to regain health,,,,,[],False,-635.0,0.0,0.0,0,1460.0,-0.01,-0.01,-0.004,1514.0,0.00547722557499863,survival,item_use,0,0,1,0,-0.003333333333333327,late
2595,move_north,-0.01,-0.01,680.0,12,Eat something to regain health,,,,,[],False,-145.0,0.0,0.0,0,825.0,-0.01,-0.01,-0.006,1485.0,0.005477225574998609,survival,move,0,0,1,1,-0.002999999999999994,late
2595,pickup,-0.01,-0.01,1966.7,14,Search the area for potential items and clues,,,,,[],False,1286.7,0.0,0.0,1,680.0,-0.01,-0.01,-0.008,1586.34,0.004472135954934579,exploration,inventory,0,0,1,0,0.0,late
2595,move_south,-0.01,-0.01,1460.0,14,Eat something to regain health,,,,,[],False,-506.70000000000005,0.0,0.0,0,1966.7,-0.01,-0.01,-0.01,1278.34,0.0,survival,move,0,0,1,0,0.0,late
2600,wield,0.0,0.0,600.0,12,Search the area for items and clues,,,,,[],False,-860.0,0.01,0.01,0,1460.0,-0.01,-0.01,-0.008,1106.34,0.004472135954934579,exploration,equipment,0,0,1,0,0.0033333333333333396,late
2600,move_northeast,-0.01,-0.02,1460.0,14,Eat something to regain health,,,,,[],False,860.0,-0.01,-0.02,1,600.0,0.0,0.0,-0.008,1233.34,0.004472135954934579,survival,move,0,0,1,0,-0.003333333333333327,late
2600,drop,-0.01,-0.01,1966.7,14,Eat something to regain health,,,,,[],False,506.70000000000005,0.0,0.01,0,1460.0,-0.01,-0.02,-0.008,1490.6799999999998,0.004472135954934579,survival,inventory,0,0,1,1,6.3606527452482924e-18,late
2605,wear,-0.01,-0.02,1460.0,14,Eat something to regain health,,,,,[],False,-506.70000000000005,0.0,-0.01,0,1966.7,-0.01,-0.01,-0.008,1389.3400000000001,0.004472135954934579,survival,equipment,0,0,1,2,-0.006666666666666661,late
2605,search,-0.01,-0.01,600.0,12,Search the area for items and clues,,,,,[],False,-860.0,0.0,0.01,0,1460.0,-0.01,-0.02,-0.008,1217.3400000000001,0.004472135954934579,exploration,exploration,0,0,1,0,0.0033333333333333396,late
2605,move_east,-0.01,-0.009,1500.0,14,Eat something to regain health,,,,,[],False,900.0,0.0,0.0010000000000000009,1,600.0,-0.01,-0.01,-0.01,1397.3400000000001,0.0,survival,move,0,0,1,0,0.00033333333333334,late
2610,move_east,-0.01,-0.02,1460.0,14,Eat something to regain health,,,,,[],False,-40.0,0.0,-0.011000000000000001,0,1500.0,-0.01,-0.009,-0.01,1397.3400000000001,0.0,survival,move,0,0,1,1,6.3606527452482924e-18,late
2610,drop,-0.01,-0.02,600.0,12,Eat something to regain health,,,,,[],False,-860.0,0.0,0.0,0,1460.0,-0.01,-0.02,-0.01,1124.0,0.0,survival,inventory,0,0,1,2,-0.003333333333333327,late
2610,move_west,-0.01,-0.01,1280.0,14,Search the area for items and potential threats,,,,,[],False,680.0,0.0,0.01,1,600.0,-0.01,-0.02,-0.01,1088.0,0.0,survival,move,0,0,1,0,-0.00033333333333332725,late
2615,wait,0.0,-0.001,1725.0,14,Explore the stairs down northeast,,,,,[],False,445.0,0.01,0.009000000000000001,0,1280.0,-0.01,-0.01,-0.008,1313.0,0.004472135954934579,exploration,other,0,0,1,0,0.00633333333333334,late
2615,move_south,-0.01,-0.02,600.0,12,Eat something to regain health,,,,,[],False,-1125.0,-0.01,-0.019,0,1725.0,0.0,-0.001,-0.008,1133.0,0.004472135954934579,survival,move,0,0,1,0,6.938893903907228e-18,late
2615,pickup,-0.01,-0.01,3350.0,14,Search the area for items and potential threats,,,,,[],False,2750.0,0.0,0.01,1,600.0,-0.01,-0.02,-0.008,1511.0,0.004472135954934579,survival,inventory,0,0,1,0,6.938893903907228e-18,late
