advice_episode,start_step,end_step,episode_length,llm_advice,advice_category,llm_priority,alignment_rate,followed_advice,first_action_matches,total_reward,avg_reward,final_sr,sr_change,hp_start,hp_end,hp_change,level_ups,hp_at_advice,reward_before,sr_before,critical_hp_at_start,level_at_start,most_common_action,unique_actions
1238,2640,2640,2,Search the area for potential items or clues,exploration,,0.0,0,False,-0.02,-0.01,-0.02,-0.01,1240.0,600.0,-550.0,0,1150.0,0.0,0.0,0,14,exploration,2
1239,2645,2645,1,Eat to restore health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1150.0,1150.0,550.0,1,600.0,-0.01,-0.02,0,14,combat,1
1240,2645,2645,2,Eat something to regain health,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.01,600.0,1450.0,300.0,1,1150.0,-0.01,-0.01,0,12,exploration,1
1241,2650,2650,1,Eat to restore health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1150.0,1150.0,-300.0,0,1450.0,-0.01,-0.01,0,14,movement,1
1242,2650,2655,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,500.0,1466.7,316.70000000000005,2,1150.0,-0.01,-0.01,0,12,item_use,4
1243,2655,2655,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,1150.0,1150.0,-316.70000000000005,0,1466.7,-0.01,-0.01,0,14,movement,1
1244,2660,2660,1,Explore the empty area to gather information and potentially find items.,exploration,,0.0,0,False,0.0,0.0,-0.001,0.0,485.7,485.7,-664.3,0,1150.0,-0.01,-0.02,0,12,movement,1
1245,2660,2660,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,1150.0,1150.0,664.3,1,485.7,0.0,-0.001,0,14,equipment,1
1246,2660,2665,3,Search the area for items and potential threats,survival,,0.0,0,False,-0.03,-0.01,-0.01,0.0,920.0,600.0,-550.0,0,1150.0,-0.01,-0.02,0,14,equipment,2
1247,2665,2665,1,Search the stairs_down northeast for potential items and clues,exploration,,0.0,0,False,0.0,0.0,0.0,0.0,1166.7,1166.7,566.7,1,600.0,-0.01,-0.01,0,14,combat,1
1248,2670,2670,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,940.0,940.0,-226.70000000000005,0,1166.7,0.0,0.0,0,14,other,1
1249,2670,2670,1,Search the stairs_down northeast for potential items and clues,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1166.7,1166.7,226.70000000000005,0,940.0,-0.01,-0.01,0,14,movement,1
1250,2670,2670,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,600.0,600.0,-566.7,0,1166.7,-0.01,-0.01,0,12,interaction,1
1251,2675,2675,1,Explore the stairs down northeast to gain more experience and potentially find items,exploration,,0.0,0,False,-0.01,-0.01,-0.011,0.0,1440.0,1440.0,840.0,1,600.0,-0.01,-0.01,0,14,movement,1
1252,2675,2675,2,Eat something to regain health,survival,,0.0,0,False,-0.02,-0.01,-0.02,0.0,940.0,600.0,-840.0,0,1440.0,-0.01,-0.011,0,14,movement,2
1253,2680,2680,1,Explore the area to gather more information,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,500.0,500.0,-100.0,0,600.0,-0.01,-0.02,0,12,item_use,1
1254,2680,2680,1,Explore the stairs down northeast to gain more experience and potentially find items,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2300.0,2300.0,1800.0,1,500.0,-0.01,-0.01,0,14,inventory,1
1255,2680,2685,3,Search the area for items and clues to progress deeper,exploration,,0.0,0,False,-0.03,-0.01,-0.01,0.0,920.0,920.0,-1380.0,1,2300.0,-0.01,-0.01,0,14,movement,3
1256,2685,2685,1,Move away from the guard,movement,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2333.3,2333.3,1413.3000000000002,0,920.0,-0.01,-0.01,0,14,combat,1
1257,2690,2690,2,Search the area for potential items and threats,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.0,1400.0,1450.0,-883.3000000000002,1,2333.3,-0.01,-0.01,0,12,item_use,2
1258,2690,2690,1,Move away from the guard,movement,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1116.7,1116.7,-333.29999999999995,0,1450.0,-0.01,-0.01,0,14,movement,1
1259,2695,2695,1,Search the area for potential items and threats,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1400.0,1400.0,283.29999999999995,0,1116.7,-0.01,-0.01,0,12,item_use,1
1260,2695,2695,1,Explore the stairs down northeast,exploration,,0.0,0,False,0.0,0.0,0.0,0.0,2233.3,2233.3,833.3000000000002,1,1400.0,-0.01,-0.01,0,14,combat,1
1261,2695,2695,1,Search the area for potential items and clues,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1340.0,1340.0,-893.3000000000002,0,2233.3,0.0,0.0,0,14,inventory,1
1262,2700,2700,1,Search the area for potential items and clues,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,3200.0,3200.0,1860.0,0,1340.0,-0.01,-0.01,0,14,equipment,1
1263,2700,2700,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.009,0.0,1700.0,1700.0,-1500.0,0,3200.0,-0.01,-0.01,0,14,movement,1
1264,2700,2705,3,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.0033333333333333335,-0.01,-0.01,680.0,875.0,-825.0,1,1700.0,-0.01,-0.009,0,12,movement,3
1265,2705,2705,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1360.0,1360.0,485.0,1,875.0,-0.01,-0.01,0,14,other,1
1266,2710,2710,1,Search the area for items and clues,exploration,,0.0,0,False,0.0,0.0,-0.001,0.0,1450.0,1450.0,90.0,0,1360.0,-0.01,-0.01,0,14,movement,1
1267,2710,2710,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1380.0,1380.0,-70.0,0,1450.0,0.0,-0.001,0,14,equipment,1
1268,2710,2715,3,Search the area for items and potential threats,survival,,0.0,0,False,-0.02,-0.006666666666666667,-0.001,0.009000000000000001,875.0,1425.0,45.0,1,1380.0,-0.01,-0.01,0,12,movement,2
1269,2715,2720,2,Search for food and water to avoid fainting again,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.0,2300.0,2266.7,841.6999999999998,0,1425.0,0.0,-0.001,0,14,item_use,2
1270,2720,2725,3,Search the area for potential items or clues,exploration,,0.0,0,False,-0.02,-0.006666666666666667,-0.01,-0.019,1400.0,457.1,-1809.6,0,2266.7,-0.01,-0.01,0,14,movement,2
1271,2725,2725,1,Move northeast to explore stairs and potential new areas,exploration,,0.0,0,False,0.0,0.0,0.0,0.0,1700.0,1700.0,1242.9,1,457.1,-0.01,-0.01,0,14,exploration,1
1272,2725,2725,1,Search the area for potential items or clues,exploration,,0.0,0,False,0.0,0.0,-0.001,0.0,1375.0,1375.0,-325.0,0,1700.0,0.0,0.0,0,14,movement,1
1273,2730,2730,2,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.005,-0.008,0.012,457.1,940.0,-435.0,1,1375.0,0.0,-0.001,0,12,interaction,2
1274,2730,2730,1,Move northeast to explore stairs and potential new areas,exploration,,0.0,0,False,0.0,0.0,0.0,0.0,1360.0,1360.0,420.0,0,940.0,0.0,-0.008,0,14,equipment,1
1275,2735,2735,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,457.1,457.1,-902.9,0,1360.0,0.0,0.0,0,12,interaction,1
1276,2735,2735,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,1360.0,1360.0,902.9,1,457.1,-0.01,-0.02,0,14,equipment,1
1277,2735,2735,1,Search the area for items and potential threats,survival,,0.0,0,False,0.0,0.0,0.0,0.0,900.0,900.0,-460.0,0,1360.0,-0.01,-0.01,0,14,movement,1
1278,2740,2740,1,Explore the stairs down northeast,exploration,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2333.3,2333.3,1433.3000000000002,0,900.0,0.0,0.0,0,14,equipment,1
1279,2740,2745,3,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.0033333333333333335,-0.001,0.019,457.1,1466.7,-866.6000000000001,1,2333.3,-0.01,-0.01,0,12,movement,3
1280,2745,2745,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,2333.3,2333.3,866.6000000000001,0,1466.7,0.0,-0.001,0,14,movement,1
1281,2745,2745,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,457.1,457.1,-1876.2000000000003,0,2333.3,-0.01,-0.01,0,12,inventory,1
1282,2750,2750,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,457.1,457.1,0.0,0,457.1,-0.01,-0.02,0,12,item_use,1
1283,2750,2750,1,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.01,-0.02,0.0,2333.3,2333.3,1876.2000000000003,1,457.1,-0.01,-0.02,0,14,movement,1
1284,2750,2755,2,Search the area for items and potential threats,survival,,0.0,0,False,-0.02,-0.01,-0.02,-0.01,860.0,457.1,-1876.2000000000003,0,2333.3,-0.01,-0.02,0,14,interaction,2
1285,2755,2755,1,Search for food and water to avoid fainting again,survival,,0.0,0,False,0.0,0.0,-15.061,0.0,0.0,0.0,-457.1,0,457.1,-0.01,-0.02,1,0,item_use,1
1286,2755,2755,1,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.01,-0.01,0.0,880.0,880.0,880.0,1,0.0,0.0,-15.061,0,14,movement,1
1287,2760,2765,4,Eat to regain health,survival,,0.0,0,False,-0.03,-0.0075,-0.011,0.009000000000000001,457.1,1125.0,245.0,2,880.0,-0.01,-0.01,0,12,movement,4
1288,2770,2775,4,Eat something to regain health,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,925.0,660.0,-465.0,1,1125.0,-0.01,-0.011,0,14,movement,4
1289,2780,2785,4,Eat to regain health,survival,,0.0,0,False,-0.03,-0.0075,-0.001,0.009000000000000001,940.0,471.4,-188.60000000000002,2,660.0,-0.01,-0.01,0,14,interaction,4
1290,2790,2795,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.02,-0.005,-0.01,0.0,920.0,425.0,-46.39999999999998,2,471.4,0.0,-0.001,0,14,combat,3
1291,2800,2805,4,Eat to regain health,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,228.6,228.6,-196.39999999999998,1,425.0,-0.01,-0.01,0,12,interaction,4
1292,2810,2815,4,Search the area to gather more information,exploration,,0.0,0,False,-0.02,-0.005,0.003,0.001,940.0,188.2,-40.39999999999998,2,228.6,-0.01,-0.01,0,14,inventory,3
1293,2820,2825,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,0.0,0.01,960.0,180.0,-8.200000000000045,2,188.2,0.0,0.003,0,14,movement,4
1294,2830,2835,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,213.3,1020.0,840.0,2,180.0,0.0,0.0,0,12,movement,4
1295,2840,2845,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,1450.0,2950.0,1930.0,1,1020.0,-0.01,-0.01,0,14,movement,4
1296,2850,2855,4,Consider the recent message and decide whether to attack the little dog,combat,,0.0,0,False,-0.03,-0.0075,0.0,0.01,2950.0,188.2,-2761.8,1,2950.0,-0.01,-0.01,0,14,equipment,3
1297,2860,2865,4,Consider the recent message and decide whether to attack the little dog,combat,,0.0,0,False,-0.04,-0.01,-0.01,0.01,2950.0,193.3,5.100000000000364,2,188.2,0.0,0.0,0,14,inventory,4
1298,2870,2875,4,Eat the goblin corpse to restore health,survival,,0.0,0,False,-0.04,-0.01,-0.009,0.011000000000000001,2950.0,176.5,-16.800000000000182,2,193.3,-0.01,-0.01,0,14,item_use,4
1299,2880,2885,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.0025,0.001,0.001,193.8,1525.0,1348.4999999999998,2,176.5,-0.01,-0.009,0,12,movement,4
1300,2890,2895,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,2000.0,1200.0,-324.9999999999999,1,1525.0,0.0,0.001,0,14,exploration,2
1301,2900,2905,4,Search the area for items and clues,exploration,,0.0,0,False,-0.03,-0.0075,-0.01,-0.017,3350.0,3350.0,2150.0,1,1200.0,-0.01,-0.01,0,14,movement,4
1302,2910,2915,4,Eat something to regain health,survival,,0.0,0,False,-0.03,-0.0075,-0.02,-0.01,3350.0,3350.0,0.0,1,3350.0,-0.01,-0.01,0,14,combat,4
1303,2920,2925,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.01,-0.0025,-0.001,-0.001,187.5,186.7,-3163.3,1,3350.0,-0.01,-0.02,0,12,movement,4
1304,2930,2935,4,Eat something to regain health,survival,,0.0,0,False,-0.01,-0.0025,0.0,-0.001,1500.0,1180.0,993.3,2,186.7,0.0,-0.001,0,14,movement,2
1305,2940,2945,4,Search for items and clues to progress deeper,exploration,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,1180.0,180.0,-1000.0,1,1180.0,0.0,0.0,0,14,combat,4
1306,2950,2955,4,Search the area for items and clues,exploration,,0.0,0,False,-0.04,-0.01,-0.01,0.0,1240.0,1260.0,1080.0,2,180.0,-0.01,-0.01,0,14,combat,4
1307,2960,2965,4,Eat something to recover health,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,1260.0,200.0,-1060.0,1,1260.0,-0.01,-0.01,0,14,combat,4
1308,2970,2975,4,Search the area for items and clues,exploration,,0.0,0,False,-0.02,-0.005,-0.01,0.0,200.0,175.0,-25.0,1,200.0,-0.01,-0.01,0,12,interaction,4
1309,2980,2985,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.02,-0.005,0.002,0.012,170.6,188.2,13.200000000000045,1,175.0,-0.01,-0.01,0,12,combat,4
1310,2990,2995,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,3300.0,3300.0,3111.8,2,188.2,0.0,0.002,0,14,equipment,4
1311,3000,3005,4,Eat something to regain health,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0009999999999999992,3250.0,182.4,-3117.6,1,3300.0,-0.01,-0.01,0,14,movement,4
1312,3010,3015,4,Search the area for potential items and threats,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,3200.0,3200.0,3017.5999999999995,2,182.4,-0.01,-0.01,0,14,combat,4
1313,3020,3025,4,Search for a way to unlock the door,exploration,,0.0,0,False,-0.03,-0.0075,0.006,0.016,158.8,1340.0,-1859.9999999999998,2,3200.0,-0.01,-0.01,0,12,item_use,4
1314,3030,3035,4,Search the area for items and clues,exploration,,0.0,0,False,-0.02,-0.005,-0.007,-0.009000000000000001,170.6,1180.0,-160.0,2,1340.0,0.0,0.006,0,12,equipment,3
1315,3040,3045,4,Explore the surroundings to gather more information,exploration,,0.0,0,False,-0.04,-0.01,-0.01,0.0009999999999999992,193.8,2950.0,1769.9999999999998,2,1180.0,0.0,-0.007,0,12,movement,4
1316,3050,3055,4,Eat something to regain health,survival,,0.0,0,False,-0.04,-0.01,-0.02,0.0,2950.0,176.5,-2773.5,1,2950.0,-0.01,-0.01,0,14,movement,4
1317,3060,3065,4,Eat something to regain health,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.01,2950.0,180.0,3.5,2,176.5,-0.01,-0.02,0,14,movement,3
1318,3070,3075,4,Eat something to recover health,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,180.0,2900.0,2720.0,2,180.0,-0.01,-0.01,0,12,equipment,4
1319,3080,3085,4,Search the area for items and clues,exploration,,0.0,0,False,-0.04,-0.01,-0.01,0.0,2900.0,164.7,-2735.3,1,2900.0,-0.01,-0.01,0,14,inventory,4
1320,3090,3095,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,0.0,0.02,2900.0,1180.0,1015.3,2,164.7,-0.01,-0.01,0,14,equipment,4
1321,3100,3105,4,Search the area for potential items and clues,exploration,,0.0,0,False,-0.02,-0.005,-0.01,-0.009000000000000001,3100.0,3100.0,1920.0000000000002,1,1180.0,0.0,0.0,0,14,exploration,3
1322,3110,3115,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,158.8,1966.7,-1133.2999999999997,2,3100.0,-0.01,-0.01,0,12,exploration,3
1323,3120,3125,4,Search the area for items and clues,exploration,,0.0,0,False,-0.04,-0.01,-0.01,-0.0010000000000000009,1180.0,1180.0,-786.7,1,1966.7,-0.01,-0.01,0,14,exploration,4
1324,3130,3135,4,Search the area for potential threats and resources,survival,,0.0,0,False,-0.02,-0.005,-0.011,-0.0009999999999999992,188.2,1220.0,40.0,2,1180.0,-0.01,-0.01,0,12,combat,3
1325,3140,3145,4,Search for items and potential threats,survival,,0.0,0,False,-0.03,-0.0075,-0.01,-0.012,193.3,1966.7,746.7,2,1220.0,-0.01,-0.011,0,12,equipment,4
1326,3150,3155,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,-0.012,1260.0,3100.0,1133.3,1,1966.7,-0.01,-0.01,0,14,equipment,4
1327,3160,3165,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,2950.0,188.2,-2911.8,1,3100.0,-0.01,-0.01,0,14,item_use,4
1328,3170,3175,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,158.8,168.8,-19.399999999999864,1,188.2,-0.01,-0.01,0,12,movement,4
1329,3180,3185,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,180.0,180.0,11.200000000000045,1,168.8,-0.01,-0.01,0,12,movement,4
1330,3190,3195,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.02,-0.005,-0.009,0.0010000000000000009,164.7,175.0,-5.0,1,180.0,-0.01,-0.01,0,12,movement,3
1331,3200,3205,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,1300.0,168.8,-6.2000000000000455,2,175.0,-0.01,-0.009,0,14,movement,4
1332,3210,3215,4,Search for items and potential threats,survival,,0.0,0,False,-0.01,-0.0025,0.0,0.003,1280.0,228.6,59.799999999999955,2,168.8,-0.01,-0.01,0,14,movement,3
1333,3220,3225,4,Search the area for potential threats and valuable items,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,246.2,246.2,17.600000000000023,1,228.6,0.0,0.0,0,12,item_use,3
1334,3230,3235,4,Search the area for items and clues,exploration,,0.0,0,False,-0.03,-0.0075,-0.02,-0.01,1220.0,246.2,0.0,2,246.2,-0.01,-0.01,0,14,combat,4
1335,3240,3245,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.0025,0.001,-0.001,425.0,2033.3,1787.1,2,246.2,-0.01,-0.02,0,12,inventory,3
1336,3250,3255,4,Eat something to recover health,survival,,0.0,0,False,-0.02,-0.005,-0.02,-0.01,425.0,425.0,-1608.3,1,2033.3,0.0,0.001,0,12,combat,4
1337,3260,3265,4,Eat something to recover health,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.01,425.0,2200.0,1775.0,2,425.0,-0.01,-0.02,0,12,item_use,1
1338,3270,3275,4,Eat to regain health,survival,,0.0,0,False,-0.03,-0.0075,0.0,0.01,850.0,2200.0,0.0,2,2200.0,-0.01,-0.01,0,12,movement,4
1339,3280,3285,4,Search the area for items and clues,exploration,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,425.0,1650.0,-550.0,2,2200.0,0.0,0.0,0,12,combat,4
1340,3290,3295,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.02,-0.005,0.0,0.01,320.0,2200.0,550.0,2,1650.0,-0.01,-0.01,0,12,inventory,3
1341,3300,3305,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.04,-0.01,-0.02,-0.01,1280.0,320.0,-1880.0,1,2200.0,0.0,0.0,0,14,movement,4
1342,3310,3315,4,Explore the surrounding area to gather information and potential items,exploration,,0.0,0,False,-0.03,-0.0075,-0.01,-0.011,1600.0,355.6,35.59999999999991,2,320.0,-0.01,-0.02,0,14,other,3
1343,3320,3325,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,3000.0,228.6,-127.00000000000023,2,355.6,-0.01,-0.01,0,14,item_use,3
1344,3330,3335,4,Explore the surroundings and look for potential threats or opportunities,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,1425.0,1450.0,1221.3999999999999,2,228.6,-0.01,-0.01,0,14,movement,4
1345,3340,3345,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.03,-0.0075,-0.01,0.0,1475.0,1500.0,49.99999999999977,1,1450.0,-0.01,-0.01,0,14,exploration,4
1346,3350,3355,4,Search the area for potential threats and items,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,1550.0,1240.0,-260.0000000000001,1,1500.0,-0.01,-0.01,0,14,item_use,3
1347,3360,3365,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.03,-0.0075,0.0,0.01,228.6,1260.0,20.0,2,1240.0,-0.01,-0.01,0,12,movement,4
1348,3370,3375,4,Search the area for items and potential threats,survival,,0.0,0,False,-0.02,-0.005,0.0,0.01,246.2,228.6,-1031.4,1,1260.0,0.0,0.0,0,12,interaction,4
1349,3380,3385,4,Eat to regain health,survival,,0.0,0,False,-0.04,-0.01,-0.01,0.0,3350.0,425.0,196.4000000000001,2,228.6,0.0,0.0,0,14,exploration,4
1350,3390,3395,4,Move away from the wall to gain more information about the surroundings,movement,,0.0,0,False,-0.04,-0.01,-0.01,0.0,377.8,377.8,-47.200000000000045,1,425.0,-0.01,-0.01,0,12,equipment,4
1351,3400,3405,3,Search the area for items and clues,exploration,,0.0,0,False,-0.03,-0.01,-0.02,-0.01,1340.0,377.8,0.0,1,377.8,-0.01,-0.01,0,14,combat,3
1352,3410,3415,2,Eat something to regain health,survival,,0.0,0,False,-0.02,-0.01,-0.02,0.0,377.8,377.8,0.0,0,377.8,-0.01,-0.02,0,12,movement,2
1353,3420,3425,2,Eat to restore health,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.01,377.8,366.7,-11.100000000000023,0,377.8,-0.01,-0.02,0,12,combat,2
1354,3430,3435,2,Search the area for potential threats and items,survival,,0.0,0,False,0.0,0.0,-0.001,-0.002,500.0,471.4,104.69999999999999,0,366.7,-0.01,-0.01,0,12,movement,2
1355,3440,3445,2,Search the area for potential items and clues,exploration,,0.0,0,False,-0.01,-0.005,-0.01,-0.012,875.0,457.1,-14.299999999999955,0,471.4,0.0,-0.001,0,12,interaction,2
1356,3450,3455,2,Eat to regain health,survival,,0.0,0,False,-0.02,-0.01,-0.02,-0.01,457.1,457.1,0.0,0,457.1,-0.01,-0.01,0,12,equipment,2
1357,3460,3465,2,Eat something to regain health,survival,,0.0,0,False,-0.02,-0.01,-0.02,0.0,457.1,457.1,0.0,0,457.1,-0.01,-0.02,0,12,interaction,2
1358,3470,3475,2,Eat something to recover health,survival,,0.0,0,False,-0.02,-0.01,-0.02,0.0,457.1,457.1,0.0,0,457.1,-0.01,-0.02,0,12,combat,2
1359,3480,3485,2,Explore the empty area to gather information and potential items,exploration,,0.0,0,False,-0.01,-0.005,-0.01,-0.013000000000000001,850.0,825.0,367.9,0,457.1,-0.01,-0.02,0,12,combat,2
1360,3490,3495,2,Search the area for items and potential threats,survival,,0.0,0,False,-0.01,-0.005,-0.01,-0.01,680.0,442.9,-382.1,0,825.0,-0.01,-0.01,0,12,equipment,1
1361,3500,3505,2,Search the area for potential items or clues,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,442.9,680.0,237.10000000000002,0,442.9,-0.01,-0.01,0,12,combat,2
1362,3510,3515,2,Search the area for potential threats and items,survival,,0.0,0,False,-0.02,-0.01,-0.01,0.0,700.0,620.0,-60.0,0,680.0,-0.01,-0.01,0,12,equipment,2
1363,3520,3525,2,Explore the empty area to gather information and potential items,exploration,,0.0,0,False,-0.02,-0.01,-0.01,0.0,620.0,457.1,-162.89999999999998,0,620.0,-0.01,-0.01,0,12,equipment,2
